id,siblings_id,arb_sample,arb_attention_check,arb_distractions,arb_sped,arb_csd,arb_eco_shift,arb_abs_shift,age,test_envr,unp_perceived,unp_interview,unp_agg,vio_neighborhood,vio_fighting,vio_agg,ses_perceived,ses_interview,ses_school,ses_agg,abs_shifting_sc,eco_shifting_sc,abs_updating,eco_updating
p0108,wjms_sibling_070,wjms,0,0,0,7,30,30,13,1,1.8333333333333333,0.9976121042264876,0.493423391956107,1.4285714285714286,1,-0.8026449367893047,4.5,1.480351521572929,-0.5,0.75644410829983455,39.69780219780205,68.30769230769238,0.8,0.9333333333333333
p0109,sibling_000,wjms,0,0,0,0,30,30,14,1,1,-0.3918733414397371,-0.9187611459751985,1.5714285714285714,1,-0.7071965221572654,4.666666666666667,0.8119596474478536,0.5,0.9163821354131134,59,607.9487179487178,0.6,0.6
p0110,sibling_000,wjms,0,0,0,5,31,30,14,1.5,1.6666666666666667,-0.7931382738148606,-0.7043957352917302,1.7142857142857142,2,-0.26296711457125455,4.333333333333333,0.8145088695428944,0.5,0.7512910542949572,94.54358974358979,197.79999999999984,0.7333333333333333,0.8666666666666667
p0111,sibling_000,wjms,0,0,0,3,29,29,13,1.25,1.8333333333333333,-0.7931382738148606,-0.590106034148653,2.5714285714285716,3.5,0.8328948626519388,4.166666666666667,0.9355086846123514,0.5,0.7146783231445555,387.32051282051293,-5.093406593406598,0.6,0.4666666666666667
p0112,sibling_000,wjms,0,0,0,10,23,28,13,1,1.1666666666666667,-0.7931382738148606,-1.0472648387209618,1.1428571428571428,2,-0.6447607730994116,4.4,-0.6757600564337185,0.5,0.21276027616071147,190.7833333333333,191.92499999999995,0.7333333333333333,0.8666666666666667
p0113,sibling_000,wjms,0,0,0,6,27,29,14,1,2.5,0.07906581832508529,0.3947973466589468,1.1428571428571428,1.5,-0.8191512695763974,4,0.281338676466589,-0.5,0.04733683519945897,265.9230769230769,1017.4166666666665,0.8,0.6
p0114,sibling_000,wjms,0,0,0,9,22,30,13,1,1.5,-0.7931382738148606,-0.8186854364348074,1.5714285714285714,1,-0.7071965221572654,3,-0.09283887410085195,-0.5,-0.5944244016931255,140.6871794871795,321,0.8,0.6
p0115,sibling_000,wjms,0,0,0,8,31,27,13,1.25,1,-0.7931382738148606,-1.161554539864039,1.2857142857142858,1,-0.8980933514213438,4.5,0.7316183273406119,0.5,0.8025244827464092,328.22307692307686,369.54761904761904,0.5333333333333333,0.4
p0116,sibling_000,wjms,1,0,0,5,31,29,13,1,2.8333333333333335,0.5808997739308787,0.9270214470476705,3.142857142857143,3,1.04029802470311,4,0.8529248115235949,0.5,0.5999603106268886,168.07142857142867,360.5333333333333,0.8,0.6666666666666666
p0117,sibling_000,wjms,0,0,0,8,27,31,14,1,1.3333333333333333,-0.5925058076272989,-0.8115784406334644,1.7142857142857142,1.5,-0.43735761104824034,4.333333333333333,0.36191392657104826,-0.5,0.24431878315662084,496.6809523809525,709.9743589743591,1,0.7333333333333333
p0118,sibling_000,wjms,1,0,0,11,26,24,14,1,2.1666666666666665,0.8124270359594112,0.6099528551759003,1.5714285714285714,1,-0.7071965221572654,3.6666666666666665,-0.05561391835146741,-0.5,-0.24800478403689666,-8.766666666666652,137.1414141414141,0.6,0.4666666666666667
p0119,sibling_000,wjms,0,0,1,4,22,27,14,1,1.8333333333333333,-0.48507012179134407,-0.4037032210841695,1.7142857142857142,1,-0.6117481075252262,4,-0.35576266261855466,-0.5,-0.19708834345255036,-121.83333333333337,280.51428571428573,0.2,0.2
p0120,sibling_000,wjms,0,0,0,12,18,25,13,1,1.1666666666666667,-0.7931382738148606,-1.0472648387209618,1.5714285714285714,1,-0.7071965221572654,3.6666666666666665,-0.3318515323144588,-0.5,-0.3539838865769488,-38.47777777777782,19.52380952380952,0.8,0.6666666666666666
p0121,sibling_000,wjms,0,0,0,4,29,31,13,1,1.1666666666666667,0.07906581832508529,-0.5195202624856705,1.8571428571428572,3,0.18126229301475652,4.5,0.21417945573644992,0.5,0.6040080445060573,-87.16666666666674,611.5874125874125,0.4,0.4666666666666667
p0122,sibling_000,wjms,0,0,0,1,29,32,13,1.5,2,-0.7931382738148606,-0.4758163330055759,1.7142857142857142,1.5,-0.43735761104824034,3,-0.6229487818986228,-0.5,-0.7978021078281208,391.0625,76.15384615384619,0.7333333333333333,0.5333333333333333
p0123,sibling_000,wjms,0,0,0,5,28,31,13,1.25,2.3333333333333335,1.1673497745730783,0.9389956765736404,2.2857142857142856,2.5,0.29321704043388835,4,-0.7746330827622329,0.5,-0.02445546857795859,151.89999999999998,1222.1188811188813,0.4666666666666667,0.8
p0124,sibling_000,wjms,0,0,0,6,19,28,13,1,2,0.5963471718513641,0.3649196992103438,1.5714285714285714,2,-0.3584155292032937,3.6666666666666665,-0.33279434704982985,-0.5,-0.35434559929985676,152.13461538461547,131.02499999999998,0.4666666666666667,0.8666666666666667
p0126,wjms_sibling_400,wjms,0,1,0,13,22,26,14,2,1.8333333333333333,-0.7931382738148606,-0.590106034148653,2,1,-0.4208512782611476,4.333333333333333,1.022104480492978,0.5,0.8309355177122065,10.56363636363642,-16.466666666666583,0.9333333333333333,0.6666666666666666
p0127,sibling_000,wjms,0,0,0,6,31,31,13,1.5,1,-0.3918733414397371,-0.9187611459751985,1.4285714285714286,1,-0.8026449367893047,4.5,-0.9603002731867414,-0.5,-0.17991674100887237,161.40476190476193,337.4666666666667,0.3333333333333333,0.5333333333333333
p0128,sibling_000,wjms,0,0,0,0,32,32,14,1.25,1.5,0.2105296373967261,-0.21139604022966896,1.4285714285714286,1,-0.8026449367893047,3.8333333333333335,-0.486304297975632,-0.5,-0.33020544555150316,551.6083333333333,432.4041666666667,0.5333333333333333,0.5333333333333333
p0129,sibling_000,wjms,0,0,0,3,28,31,13,1,1.5,-0.7931382738148606,-0.8186854364348074,2,3.5,0.4511012041237816,3.8333333333333335,0.10637668422069435,-0.5,-0.10282222396699293,336.9821428571429,288.0999999999999,0.8666666666666667,0.7333333333333333
p0130,sibling_000,wjms,0,1,1,5,28,31,13,1,2.3333333333333335,-0.7931382738148606,-0.24723693071942146,1.1428571428571428,2,-0.6447607730994116,4.333333333333333,-0.625541703411065,0.5,0.19881282678465553,-116.32142857142867,115.77922077922085,0.8666666666666667,0.9333333333333333
p0131,sibling_000,wjms,0,0,NA,4,27,32,13,1,2.5,-0.7931382738148606,-0.13294722957634442,1.5714285714285714,4.5,0.5135369531816355,3.5,0.19585520585781158,NA,-0.10184406315736236,254.1875,381.51666666666665,0.9333333333333333,0.7333333333333333
p0133,sibling_000,wjms,0,0,0,5,30,27,14,1,4.666666666666667,1.2988135936447192,2.6185963125465683,2.5714285714285716,2,0.30972337322098126,1.8333333333333333,0.4451525190737729,-0.5,-0.969264781347416,57.68939393939388,195.97802197802196,0.9333333333333333,0.6
p0134,sibling_000,wjms,0,0,0,2,28,28,14,1,2,-0.7931382738148606,-0.4758163330055759,1.8571428571428572,5.5,1.0532147753996857,3,0.2757622428391108,0.5,-0.11967652669715086,175.20279720279723,114.67142857142858,0.5333333333333333,0.6666666666666666
p0135,sibling_000,wjms,0,0,0,12,30,28,14,1.5,2.6666666666666665,1.2136919683345349,1.195615352493972,1.7142857142857142,1.5,-0.43735761104824034,4.5,-0.6815264101800497,-0.5,-0.07296460154740585,364.11363636363626,-178.8736263736264,0.6,0.13333333333333333
p0136,sibling_000,wjms,0,0,0,7,28,31,13,1,1.6666666666666667,-0.5925058076272989,-0.58299903834731,2,1.5,-0.24646078178416175,3.5,-1.1914667042384284,-0.5,-0.7668114813295661,-72.66666666666674,230.21794871794873,0.5333333333333333,0.8
p0137,sibling_000,wjms,0,0,0,5,22,26,13,1,2.1666666666666665,-0.3918733414397371,-0.11873323797365849,1.5714285714285714,1,-0.7071965221572654,3.5,0.8685422711477648,-0.5,0.023515003553589413,-79.3131313131313,-99.66666666666674,0.3333333333333333,0.8
p0138,sibling_000,wjms,0,1,0,5,19,26,13,2.25,2.8333333333333335,0.8661482851548468,1.0996167788447229,1.4285714285714286,1,-0.8026449367893047,3.3333333333333335,0.10650400845429958,-0.5,-0.3518770185392292,-396.24242424242425,174.08333333333337,0.8,0.8
p0139,sibling_000,wjms,1,1,0,5,26,29,14,1.75,3,0.9976121042264876,1.2934512999576473,2.5714285714285716,3,0.6585043661749529,4,-0.7065156053184434,0.5,0.0016779352811994903,173.1217948717948,660.3499999999999,0.2,0.6666666666666666
p0140,sibling_000,wjms,0,0,0,6,32,30,13,1.5,1.5,-0.3918733414397371,-0.575892042545967,1.8571428571428572,2.5,0.0068717965377706886,4,-0.7610451068214062,0.5,-0.01924241495037567,108.09999999999991,249.9000000000001,0.7333333333333333,0.7333333333333333
p0141,sibling_000,wjms,0,0,0,6,31,29,14,1.5,1.5,-0.3918733414397371,-0.575892042545967,1,1,-1.0889901806854225,3.8333333333333335,2.042736030318616,0.5,0.9733991713881661,124.8901098901099,465.7767857142858,0.9333333333333333,0.8
p0142,sibling_000,wjms,1,0,0,8,27,30,14,2,1.6666666666666667,-0.19124087525217537,-0.34020564445846957,1.4285714285714286,2.5,-0.2794734473583471,3.8333333333333335,-1.234434059438867,-0.5,-0.617226896272545,126.46153846153834,208.98333333333346,0.8,0.7333333333333333
p0143,wjms_sibling_340,wjms,0,0,0,2,28,30,13,1.25,1.8333333333333333,-0.7931382738148606,-0.590106034148653,1.5714285714285714,3.5,0.16475596022766376,4.333333333333333,1.3180276340035986,0.5,0.9444670161202374,164,242.99242424242425,1,0.9333333333333333
p0144,wjms_sibling_230,wjms,0,0,0,10,23,26,13,1,1.1666666666666667,-0.7931382738148606,-1.0472648387209618,1.1428571428571428,2,-0.6447607730994116,3.8333333333333335,-0.294902963535162,0.5,0.0765593852450503,-103.6833333333334,240.76136363636363,0.8,0.6666666666666666
p0145,sibling_000,wjms,0,0,0,4,29,28,13,1,2.1666666666666665,0.7123635930025194,0.5494074624452089,1.7142857142857142,2,-0.26296711457125455,3.6666666666666665,-0.24474870877666652,-0.5,-0.3205667174419863,145.47727272727275,309.48051948051955,0.8,0.6666666666666666
p0146,sibling_000,wjms,0,0,0,8,29,31,13,1,1,-0.5925058076272989,-1.0401578429196188,1.5714285714285714,2,-0.3584155292032937,3.5,0.02547677766225387,-0.5,-0.29992872700965967,165.39999999999986,89.41025641025635,0.4666666666666667,0.9333333333333333
p0147,sibling_000,wjms,1,0,0,8,31,30,14,2.25,1.5,-0.3918733414397371,-0.575892042545967,2.2857142857142856,2,0.1188265439569025,2.8333333333333335,-1.5863899376411679,-0.5,-1.2504627449661416,-80.74725274725279,598.1619047619045,0.4666666666666667,0.7333333333333333
p0149,sibling_000,wjms,0,0,0,3,31,31,13,1,2.6666666666666665,-0.7931382738148606,-0.018657528433267345,3.4285714285714284,5.5,2.1031473363521176,4.333333333333333,0.4411788769785387,0.5,0.6080622702215637,-88.54761904761904,544.4519230769231,0.3333333333333333,0.4666666666666667
p0150,sibling_000,wjms,0,0,NA,2,31,30,13,1,1.5,-0.7931382738148606,-0.8186854364348074,1.1428571428571428,1,-0.9935417660533832,4,-2.7675134731525164e-4,NA,0.1589417857373735,187.9000000000001,237.53809523809537,0.8666666666666667,0.9333333333333333
p0151,sibling_000,wjms,0,0,0,3,32,31,13,1.25,1.1666666666666667,-0.7931382738148606,-1.0472648387209618,1.7142857142857142,2.5,-0.08857661809426869,4.333333333333333,1.1345848287734863,0.5,0.8740888240021957,116.51785714285711,-79.5333333333333,0.8,0.6666666666666666
p0152,sibling_000,wjms,0,0,0,4,29,30,13,1.25,1.6666666666666667,-0.7931382738148606,-0.7043957352917302,1.5714285714285714,2,-0.3584155292032937,4.666666666666667,0.5116442033557571,0.5,0.8011655261063824,91.58333333333326,556.3272727272727,1,0.9333333333333333
p0153,sibling_000,wjms,0,0,0,5,30,30,14,1.5,2.5,-0.7931382738148606,-0.13294722957634442,1.4285714285714286,2,-0.45386394383533296,4,0.5234217387602825,-0.5,0.14021247698468797,366.1153846153845,584.0000000000002,0.8,0.7333333333333333
p0154,sibling_000,wjms,0,0,0,10,27,32,14,1.25,1.3333333333333333,-0.5925058076272989,-0.8115784406334644,1.8571428571428572,1,-0.5162996928931869,4.166666666666667,0.5465995911290354,0.5,0.5654725864393835,-97.73863636363649,398.5749999999998,0.8666666666666667,0.8666666666666667
p0155,sibling_000,wjms,NA,0,0,NA,22,25,14,1.25,NA,-0.5925058076272989,-0.716217708735209,NA,NA,NA,NA,-0.9440505284352961,0.5,-0.28645986879356367,437.76666666666654,-53.380952380952294,0.6666666666666666,0.7333333333333333
p0156,wjms_sibling_310,wjms,1,0,0,4,29,30,14,1.25,1,-0.19124087525217537,-0.7973644490307783,1.8571428571428572,2,-0.16751869993921514,3.8333333333333335,-1.1758369360231669,-0.5,-0.5947459949139902,82.33516483516485,244.92948717948718,0.6666666666666666,0.9333333333333333
p0157,sibling_000,wjms,0,0,0,4,28,29,14,1,1.6666666666666667,-0.7931382738148606,-0.7043957352917302,2.857142857142857,3,0.8494011954390314,4.333333333333333,-0.18731799114857758,0.5,0.3669382137334819,20.307692307692264,281.2987012987013,0.7333333333333333,0.6666666666666666
p0158,wjms_sibling_220,wjms,0,0,0,5,30,27,15,1,2,-0.5925058076272989,-0.35441963606115573,1.8571428571428572,2.5,0.0068717965377706886,4,-0.22221538442666522,0.5,0.18748066516191714,43.75,444.42857142857156,1,1
p0159,sibling_000,wjms,0,0,0,2,24,29,14,1,1.3333333333333333,-0.7931382738148606,-0.9329751375778845,2,5,0.9742726935547391,4.166666666666667,-0.4156753515815315,0.5,0.19629391680712718,17.181818181818244,40,0.06666666666666667,0.6666666666666666
p0160,sibling_000,wjms,0,0,1,7,22,30,14,1,1.1666666666666667,-0.7931382738148606,-1.0472648387209618,1.4285714285714286,1,-0.8026449367893047,3.6666666666666665,0.28401731704073363,0.5,0.21562873906804716,343.0274725274726,153.79220779220782,0.8666666666666667,0.7333333333333333
p0161,sibling_000,wjms,0,1,0,2,32,31,13,1.5,1.5,-0.3918733414397371,-0.575892042545967,1.5714285714285714,1,-0.7071965221572654,4.833333333333333,-1.445350140655,-0.5,-0.1999379790931998,212.26666666666665,405.3125,0.9333333333333333,0.8
p0162,sibling_000,wjms,0,0,0,7,30,31,15,1.25,2.5,-0.10611924994199098,0.28274740759258576,2.2857142857142856,1,-0.22995444899706918,3.6666666666666665,0.3060859446279193,-0.5,-0.10923792199561505,74.3380952380952,160.16483516483527,0.8666666666666667,0.9333333333333333
p0163,sibling_000,wjms,0,0,0,5,32,24,15,1,1.6666666666666667,-0.7931382738148606,-0.7043957352917302,2.4285714285714284,2,0.21427495858894174,4.333333333333333,-1.448601041836203,-0.5,-0.45028883647347695,122.70000000000005,135.4708333333333,0.9333333333333333,0.8666666666666667
p0164,sibling_000,wjms,NA,0,0,NA,31,32,13,1.25,NA,0.19457665920246267,0.23626235106403426,NA,NA,NA,NA,-0.7576878254349282,0.5,-0.1792122438544596,189.5999999999999,559.5714285714287,0.8666666666666667,0.7333333333333333
p0165,sibling_000,wjms,NA,0,0,NA,31,29,13,1.25,NA,0.4494359548592378,0.544677806111977,NA,NA,NA,NA,1.6705573449214752,-0.5,0.7181892914197963,357,486.1428571428571,0.7333333333333333,0.6666666666666666
p0166,sibling_000,wjms,0,0,0,7,31,27,14,1.25,1.8333333333333333,-0.7931382738148606,-0.590106034148653,1.7142857142857142,1.5,-0.43735761104824034,3.8333333333333335,-0.9856882554630568,-0.5,-0.5217950805695181,129.51666666666665,150.44285714285706,0.6666666666666666,0.8666666666666667
p0167,sibling_000,wjms,0,0,0,1,28,28,14,1,2.1666666666666665,-0.7931382738148606,-0.36152663186249884,3.857142857142857,6.5,2.738273573202207,3.6666666666666665,0.7548424642798932,0.5,0.3962617305055528,574.5576923076924,277.8714285714286,0.6,0.5333333333333333
p0168,sibling_000,wjms,0,0,0,1,29,29,14,1,1.8333333333333333,-0.7931382738148606,-0.590106034148653,2,3,0.27671070764679573,4,0.5766502962168447,0.5,0.4939670508139077,203.22435897435912,286.7756410256409,0.9333333333333333,0.9333333333333333
p0169,sibling_000,wjms,0,0,0,3,27,30,15,1,1.5,-0.7931382738148606,-0.8186854364348074,2.4285714285714284,3.5,0.7374464480198992,4,-0.2335160375033202,0.5,0.1831451474386109,-20.090476190476238,337.25454545454545,0.8666666666666667,0.8
p0170,sibling_000,wjms,0,0,0,1,21,29,15,1.5,3,0.9976121042264876,1.2934512999576473,3.7142857142857144,7.5,2.991606151524139,2.6666666666666665,-0.8431705360394135,-0.5,-1.0483597110275444,133.13095238095252,139.04166666666663,0.8,0.7333333333333333
p0171,sibling_000,wjms,1,0,0,3,24,30,14,1.25,2.3333333333333335,0.41116210358428784,0.4814491624301372,2.2857142857142856,1,-0.22995444899706918,4,0.04610702663528152,0.5,0.29042308458035965,396.20238095238096,803.4861111111111,0.4666666666666667,0.6666666666666666
p0172,sibling_000,wjms,0,1,0,5,20,25,14,1.5,1.1666666666666667,-0.7931382738148606,-1.0472648387209618,1.8571428571428572,3,0.18126229301475652,4.5,-1.0825215317569143,-0.5,-0.22680716664192158,-9.761363636363626,8.031746031746025,0.6,0.4666666666666667
p0173,sibling_000,wjms,0,0,0,11,28,29,15,1,1.6666666666666667,0.09451321624557076,-0.16730440117837977,1.7142857142857142,2.5,-0.08857661809426869,4,0.8087850821015815,-0.5,0.249692683504251,57.46153846153845,516.7948717948717,0.8666666666666667,1
p0174,sibling_000,wjms,0,0,0,6,30,28,15,1,1.8333333333333333,0.3419934564683669,0.0967281820263326,2.4285714285714284,2,0.21427495858894174,2.6666666666666665,-1.0641114603784791,-0.5,-1.1331241301082882,58.41666666666674,231.43809523809512,1,0.8666666666666667
p0175,sibling_000,wjms,0,0,0,1,28,28,15,1,2.5,-0.3918733414397371,0.10984616431249591,1.8571428571428572,2,-0.16751869993921514,4.666666666666667,1.7644307873106466,0.5,1.281799556849004,-30.41666666666663,73.58333333333326,0.7333333333333333,0.6
p0177,sibling_000,wjms,0,0,NA,11,26,27,14,1,1,-0.7931382738148606,-1.161554539864039,1,2,-0.7402091877314508,4.333333333333333,1.8080530476924277,NA,1.4486993411744686,551.6363636363637,178.3611111111111,0.4666666666666667,0.3333333333333333
p0178,sibling_000,wjms,0,0,NA,2,31,28,14,1,2.6666666666666665,0.7969796380389258,0.9434752007270726,2,3,0.27671070764679573,3,1.2616041451567113,NA,0.13781547983559272,131.6987179487179,521,0.8666666666666667,0.6666666666666666
p0179,sibling_000,wjms,0,0,0,2,29,31,15,1.25,2.5,-0.19124087525217537,0.23124286125691618,3.5714285714285716,3.5,1.5010337650762136,2.3333333333333335,-1.448601041836203,-0.5,-1.4467034075304885,79.33333333333326,126.42051282051284,0.8666666666666667,0.8666666666666667
p0181,sibling_000,wjms,0,0,0,6,31,29,14,1,1.3333333333333333,-0.5925058076272989,-0.8115784406334644,1.4285714285714286,4.5,0.41808853854959627,3.6666666666666665,-0.2205046406748441,-0.5,-0.3112654331509365,388.5357142857142,681.3333333333333,0.8,0.8
p0182,sibling_000,wjms,0,0,0,4,28,30,15,1,1.8333333333333333,-0.19124087525217537,-0.2259159433153925,2.2857142857142856,2.5,0.29321704043388835,4.166666666666667,0.808808217492796,-0.5,0.3327361070305636,79.14285714285722,557.4772727272727,0.4666666666666667,0.7333333333333333
p0183,wjms_sibling_120,wjms,0,1,0,7,26,22,14,1.5,1.1666666666666667,-0.7931382738148606,-1.0472648387209618,2.7142857142857144,1.5,0.23078129137603465,4,-0.37860664353846823,-0.5,-0.20585248154946736,25.77777777777783,20.583333333333258,0.4666666666666667,0.3333333333333333
p0185,sibling_000,wjms,0,0,0,7,29,32,14,1.5,1,0.7278109909230049,-0.24127368767827195,1.4285714285714286,1,-0.8026449367893047,4.833333333333333,-0.09321133513394432,-0.5,0.3188127263697347,174.70833333333337,457.46794871794873,0.8,0.6666666666666666
p0186,sibling_000,wjms,0,0,0,3,31,31,15,1.25,2.3333333333333335,-0.7931382738148606,-0.24723693071942146,1.5714285714285714,2,-0.3584155292032937,3.5,0.04386995816835315,0.5,0.040461186109925135,43.51428571428562,491.0857142857142,0.9333333333333333,0.9333333333333333
p0187,wjms_sibling_270,wjms,0,0,0,1,22,29,14,1.5,3,-0.7931382738148606,0.20992187385288708,4.428571428571429,6.5,3.1200672317303644,2.8333333333333335,0.21297842181810894,0.5,-0.22679821039383347,287.8928571428571,117.94444444444446,0.8666666666666667,0.7333333333333333
p0188,sibling_000,wjms,0,0,0,9,27,28,15,1,3,0.2951456824331325,0.8684099049106577,1.2857142857142858,1,-0.8980933514213438,4,-0.5069322064626672,0.5,0.07824849780952407,53.64393939393949,26.272727272727252,0.8,1
p0189,sibling_000,wjms,0,0,0,7,28,31,15,1,3,0.2951456824331325,0.8684099049106577,1.7142857142857142,1,-0.6117481075252262,3.6666666666666665,-1.2967786732681466,-0.5,-0.7241800772684548,342.86666666666656,506.3426573426573,0.8666666666666667,0.8666666666666667
p0190,sibling_000,wjms,0,0,0,2,30,26,14,1,2.1666666666666665,-0.7931382738148606,-0.36152663186249884,3.2857142857142856,5.5,2.007698921720078,3.8333333333333335,0.5152141602501541,0.5,0.38736240913229864,-21.200000000000045,270.53846153846143,0.4666666666666667,0.8666666666666667
p0191,wjms_sibling_020,wjms,1,0,0,6,31,30,13,1,3.5,1.1673497745730783,1.7390235845751802,3.4285714285714284,4,1.57997584692116,3,-0.40356684566296835,-0.5,-0.7136357975917874,251.84615384615404,461.0982142857142,0.7333333333333333,0.8666666666666667
p0195,sibling_000,wjms,0,0,0,3,28,32,15,1.25,2.1666666666666665,-0.40732073936022256,-0.1280799958517177,2.2857142857142856,3.5,0.64199803338786,4.333333333333333,0.2652077627405636,-0.5,0.20721727367783174,40.64285714285711,390.7333333333336,0.8,1
p0196,sibling_000,wjms,0,1,0,6,22,27,13,1.75,1.3333333333333333,-0.19124087525217537,-0.568785046744624,4.142857142857143,4.5,2.2316084165583425,3.6666666666666665,-0.28248184597775927,0.5,-0.0017097762234799345,28.299999999999955,13.246753246753315,0.4666666666666667,0.8666666666666667
p0197,wjms_sibling_020,wjms,0,0,0,0,26,26,13,1.25,1.8333333333333333,-0.5925058076272989,-0.4687093372042329,2.2857142857142856,4.5,0.9907790263418317,4.5,-0.9017354046130774,-0.5,-0.15744821428374464,-28.863247863247807,309.6923076923076,0.8666666666666667,0.8666666666666667
p0198,sibling_000,wjms,0,0,0,7,31,30,14,1,1.5,-0.7931382738148606,-0.8186854364348074,1.4285714285714286,3,-0.1050829508813613,4,-0.9758410184529706,-0.5,-0.4349826211834847,263.43589743589746,108.79999999999995,0.8,0.7333333333333333
p0199,sibling_000,wjms,0,0,0,3,28,30,14,1.25,1.8333333333333333,-0.7931382738148606,-0.590106034148653,1.4285714285714286,1,-0.8026449367893047,4,1.2602329309209377,0.5,0.7562248697205315,379.0109890109891,552.1666666666666,0.8,0.5333333333333333
p0200,sibling_000,wjms,1,0,0,6,31,31,13,1.25,1.6666666666666667,0.6117945697718495,0.1456870548022487,1.7142857142857142,2.5,-0.08857661809426869,4.666666666666667,-0.9003334693319515,0.5,0.25945752185869625,160.93269230769238,367.57142857142856,0.7333333333333333,0.7333333333333333
p0201,sibling_000,wjms,0,0,0,6,30,30,14,1.25,1,-0.7931382738148606,-1.161554539864039,2,1,-0.4208512782611476,3.8333333333333335,1.3458230975166596,-0.5,0.37269382413061014,262.64102564102564,223.60439560439568,0.7333333333333333,1
p0202,sibling_000,wjms,0,0,0,3,32,28,14,1,2.3333333333333335,0.41116210358428784,0.4814491624301372,1.1428571428571428,1.5,-0.8191512695763974,3.3333333333333335,-0.5044526956815302,-0.5,-0.5862717567004776,216.08391608391594,553.7333333333333,0.5333333333333333,0.8
p0203,sibling_000,wjms,0,0,0,3,31,27,15,1,1.8333333333333333,-0.7931382738148606,-0.590106034148653,1.5714285714285714,1,-0.7071965221572654,3.3333333333333335,0.4435246125576623,0.5,0.1107549307500244,177.33333333333337,359.3380952380953,0.6,0.6
p0204,sibling_000,wjms,0,1,0,8,24,25,14,1.75,3,0.4266095015047733,0.9479547248805049,3,3,0.9448496100710706,3.6666666666666665,-0.294902963535162,0.5,-0.006475162343034173,81.52222222222213,270.9000000000001,0.8666666666666667,0.8666666666666667
p0205,sibling_000,wjms,0,0,0,5,24,28,14,1,2,0.4648833527797233,0.2853748792404965,1.7142857142857142,3,0.08581387838271715,3.6666666666666665,-0.012251700728151182,-0.5,-0.23136878417454207,246.6993006993007,286.20833333333337,0.7333333333333333,0.8666666666666667
p0206,sibling_000,wjms,0,1,NA,11,18,22,13,1.5,1.3333333333333333,0.6117945697718495,-0.08289234748390573,1.8571428571428572,2,-0.16751869993921514,4,-1.2120761131003468,NA,-0.5384220180623502,-49.23333333333335,141,0.3333333333333333,0.6
p0207,sibling_000,wjms,0,0,0,2,32,32,15,1.25,2.1666666666666665,-0.7931382738148606,-0.36152663186249884,1.7142857142857142,1,-0.6117481075252262,3.8333333333333335,-0.6687787552667454,-0.5,-0.40021212908297227,29.73333333333335,140.73333333333335,0.8,0.7333333333333333
p0208,sibling_000,wjms,0,1,0,5,29,30,14,1.75,1.3333333333333333,-0.5925058076272989,-0.8115784406334644,1.1428571428571428,1.5,-0.8191512695763974,4.333333333333333,-0.23584475376915975,0.5,0.3483208260507442,290.4065934065935,174.97435897435912,0.4,0.7333333333333333
p0209,sibling_000,wjms,0,0,1,8,30,30,14,1.25,1.3333333333333333,-0.7931382738148606,-0.9329751375778845,1.1428571428571428,1,-0.9935417660533832,4.5,-0.2665881936182714,-0.5,0.0862272592926553,419.9890109890109,745.4166666666665,0.3333333333333333,0.5333333333333333
p0210,sibling_000,wjms,0,0,0,2,31,32,15,1,1.8333333333333333,-0.7931382738148606,-0.590106034148653,2.142857142857143,2,0.023378129324863287,3,1.9394265230835954,0.5,0.5185915383168832,351.8125,447.02380952380963,0.8,0.8
p0212,sibling_000,wjms,0,0,0,3,30,30,14,1,1.8333333333333333,-0.7931382738148606,-0.590106034148653,2.142857142857143,3,0.37215912227883496,2.3333333333333335,0.28649095109038153,0.5,-0.4476986270805236,254.5282051282053,317.44505494505506,1,0.6666666666666666
p0213,sibling_000,wjms,0,0,0,4,28,29,13,1,3.3333333333333335,0.5271785247354431,1.2373854313803883,1.7142857142857142,1,-0.6117481075252262,3.1666666666666665,1.0872513982851266,-0.5,-0.0586459059167721,-7.757575757575751,550.8636363636363,0.4666666666666667,0.6
p0214,sibling_000,wjms,0,0,0,4,20,27,14,1.25,1.8333333333333333,0.41116210358428784,0.13858005900090556,1.2857142857142858,1,-0.8980933514213438,4.5,-0.7799561623727458,0.5,0.22260596425051427,-207.03787878787887,-119.15555555555557,0.4666666666666667,0.6
p0215,sibling_000,wjms,0,0,0,4,31,28,14,1,3.3333333333333335,2.6877934590371657,2.5447088241348323,1.5714285714285714,1,-0.7071965221572654,4.666666666666667,1.0492001007101264,-0.5,0.6740665674095201,166.38461538461536,275,0.6666666666666666,0.4666666666666667
p0216,sibling_000,wjms,0,0,0,2,31,32,14,1.25,2.1666666666666665,1.3142609915652046,0.9135975532784695,1.8571428571428572,2.5,0.0068717965377706886,3.8333333333333335,1.5268146440840538,0.5,0.775464919386975,206.73333333333335,549.8571428571427,0.8,0.8
p0217,sibling_000,wjms,0,0,0,1,26,27,14,1.5,3.1666666666666665,0.09451321624557076,0.8613029091093146,2.857142857142857,2.5,0.6750106989620456,3.1666666666666665,0.8186163059489495,0.5,0.1716250472138193,55.34848484848476,433.4636363636363,0.8666666666666667,0.9333333333333333
p0218,sibling_000,wjms,0,0,0,4,31,29,14,1,2.6666666666666665,0.5580733205764141,0.7989201425641979,1.2857142857142858,3.5,-0.026140869036414716,3,-0.294902963535162,-0.5,-0.6719466860287047,372.53846153846155,721.8482142857142,0.8666666666666667,0.8666666666666667
