id,sample_code,interviewer,site,classroom,sex,ethnicity,age,has_sibling,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_interview_edu,ses_interview_occup,ses_school_freelunch,eco_shifting_correct,eco_shifting_sc,abs_shifting_correct,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating,siblings_n,siblings_id
p0231,wjms,HH,wjms,ca_p1_2018,2,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,8,3,1,3,1,2,1,1.8333333333333333,0,0,0,3,3,2,3,2,4,3,3.142857142857143,3,1,2,5,5,5,5,3,3,1,4.333333333333333,2,43.0008735656738,0,32,488.58333333333326,31,163.6875,1,3,1,2,3,0.6666666666666666,1,3,3,2,2,0.7333333333333333,525,sibling_000
p0232,wjms,HH,wjms,ca_p7_2018,2,1,15,0,0,0,0,0,0,0,0,3,3,5,2,3.25,1,1,1,2,1,1,1,2,1,7,4,3,4,2,3,5,3.1666666666666665,2,4,2,3,4,2,3,3,3,2,3.142857142857143,1,1,1,3,5,5,3,1,3,4,3.3333333333333335,0,32.738283157348604,0,30,361.07142857142867,32,224.17499999999995,1,3,3,1,1,0.6,3,3,2,1,0,0.6,525,sibling_000
p0233,wjms,MK,wjms,wi_p3_2018,1,1,14,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,4,1,4,1,1,1,1.6666666666666667,3,2,2,4,2,3,3,1,3,2,2.2857142857142856,4,3,3.5,5,5,5,5,1,1,1,3.6666666666666665,1,25.942338943481452,0,31,567.0238095238096,32,180.625,2,3,3,3,3,0.9333333333333333,3,3,3,3,0,0.8,2,wjms_sibling_290
p0234,wjms,BM,wjms,wi_p4_2018,2,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,2,1,1,4,3,4,3,3,2,1,2.6666666666666665,3,2,3,4,2,2,2,2,2,3,2.4285714285714284,4,1,2.5,3,4,4,4,2,2,3,3.1666666666666665,1.5,38.8821830749512,1,32,503.625,32,363.4666666666667,3,3,3,2,1,0.8,3,3,1,1,3,0.7333333333333333,525,sibling_000
p0235,wjms,BM,wjms,pe_p3_2018,2,6,13,0,0,0,0,0,0,1,0,3,1,1,1,1.5,1,2,2,1,1,1,2,1,2,4,3,3,4,4,4,2,3.3333333333333335,0,0,1,3,4,2,4,3,4,3,3.5714285714285716,5,3,4,2,4,4,2,1,2,2,2.5,1,21.078814506530748,1,31,334.6,29,53.30769230769238,3,3,3,2,2,0.8666666666666667,1,3,1,1,1,0.4666666666666667,525,sibling_000
p0236,wjms,AG,wjms,ca_p6_2018,2,1,15,0,0,0,0,0,0,0,0,2,1,3,1,1.75,1,1,2,1,2,1,2,2,2,6,5,1,2,1,2,1,1.3333333333333333,0,0,0,5,1,3,1,1,2,1,1.4285714285714286,1,1,1,5,5,5,5,2,1,3,3.8333333333333335,3,33.50759029388425,0,29,564.890909090909,29,315.3076923076924,3,3,3,2,3,0.9333333333333333,3,3,3,2,1,0.8,525,sibling_000
p0237,wjms,AG,wjms,ca_p7_2018,1,1,15,0,0,0,0,0,0,0,0,3,1,2,1,1.75,1,1,2,1,1,2,1,1,1,7,2,3,3,4,3,5,3.6666666666666665,3,2,1,4,2,3,2,1,2,1,1.8571428571428572,3,1,2,3,3,3,2,1,1,2,2.1666666666666665,1,38.187501907348604,0,30,498.4769230769231,25,36.52499999999998,3,3,3,1,1,0.7333333333333333,2,3,3,3,1,0.8,525,sibling_000
p0238,wjms,AG,wjms,mo_p6_2018,2,4,15,0,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,2,1,1,2,1,2,7,3,4,5,5,3,4,4,3,1,0,3,2,3,1,1,2,1,1.8571428571428572,1,1,1,4,4,4,4,3,3,2,3.6666666666666665,2,45.3958320617676,1,30,1.7636363636363512,29,-36.75324675324691,3,2,1,1,3,0.6666666666666666,1,2,2,2,2,0.6,525,sibling_000
p0239,wjms,MJ,wjms,pe_p7_2018,1,1,14,0,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,1,1,1,1,1,1,6,4,1,1,3,3,1,1.8333333333333333,0,0,0,5,1,4,1,1,2,1,1.2857142857142858,1,1,1,5,5,5,5,3,2,1,4.166666666666667,1.5,34.85779666900635,0,29,322.1547619047618,31,280.625,3,3,3,3,2,0.9333333333333333,3,3,3,3,3,1,525,sibling_000
p0240,wjms,MJ,wjms,mo_p6_2018,1,1,15,0,0,0,0,0,0,0,0,3,1,1,1,1.5,1,1,2,1,2,2,2,1,1,6,5,1,2,1,1,1,1.1666666666666667,1,3,2,5,1,4,1,1,1,1,1.1428571428571428,3,4,3.5,5,5,5,5,3,3,1,4.333333333333333,2,46.185401916503906,1,29,493.1538461538462,27,261.6833333333334,3,3,3,3,3,1,2,3,3,1,3,0.8,525,sibling_000
p0242,wjms,BM,wjms,ca_p4_2018,1,1,14,1,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,1,1,1,1,4,5,2,3,2,1,1,1.6666666666666667,1,2,4,5,1,4,1,1,2,3,1.5714285714285714,5,5,5,4,4,4,4,1,1,4,3,1.5,63.92805862426761,1,29,348.81410256410265,27,448.1363636363636,3,3,2,2,2,0.8,1,3,1,2,2,0.6,2,wjms_sibling_200
p0243,wjms,HH,wjms,pe_p1_2018,2,6,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,3,4,3,1,4,3,2,5,2,5,2,3,3,1,2,5,2.4285714285714284,3,3,3,4,4,4,4,2,3,5,3.5,0,49.5307693481445,1,31,316.80000000000007,29,-173.23076923076928,2,3,2,1,3,0.7333333333333333,3,3,3,0,3,0.8,525,sibling_000
p0244,wjms,BM,wjms,pe_p2_2018,1,3,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,10,4,3,2,2,3,3,2.5,2,6,3,4,1,4,1,1,1,2,1.4285714285714286,3,2,2.5,4,4,4,4,2,2,2,3.3333333333333335,1,24.7125282287598,1,24,-16.886363636363626,30,-57.994505494505574,2,0,0,2,1,0.3333333333333333,2,2,2,2,2,0.6666666666666666,525,sibling_000
p0245,wjms,MK,wjms,pe_p1_2018,1,1,13,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,3,3,4,3,2.8333333333333335,1,2,2,5,2,4,2,2,2,3,2,1,2,1.5,3,3,4,2,2,2,4,2.6666666666666665,2.5,33.76022243499755,0,30,411.3296703296703,30,217.75897435897423,1,3,1,3,3,0.7333333333333333,2,3,2,3,1,0.7333333333333333,525,sibling_000
p0246,wjms,AG,wjms,wi_p3_2018,2,1,13,0,0,0,0,0,0,0,0,3,1,1,1,1.5,1,2,1,2,1,1,2,2,1,5,3,4,3,1,2,2,2.5,2,2,5,3,2,3,2,2,4,2,2.5714285714285716,5,1,3,2,4,5,5,3,3,5,3.6666666666666665,2,25.2442760467529,1,19,467.75,24,-88.54999999999995,0,3,2,1,0,0.4,0,0,1,1,1,0.2,525,sibling_000
p0247,wjms,BM,wjms,pe_p4_2018,1,1,14,0,0,0,1,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,1,1,1,6,5,1,1,1,1,3,1.3333333333333333,2,2,2,4,2,3,1,1,2,1,1.7142857142857142,1,3,2,5,5,5,5,2,2,1,4,1.5,34.829345703125,0,30,52.42857142857156,30,316.49743589743593,2,3,1,1,2,0.6,3,3,2,2,3,0.8666666666666667,525,sibling_000
p0248,wjms,HH,wjms,ca_p3_2018,1,6,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,NA,1,1,1,1,5,3,5,3,3,2,5,3.5,2,6,2,4,2,2,2,1,3,2,2.2857142857142856,2,1,1.5,4,3,5,2,1,1,4,2.6666666666666665,0,41.7946262359619,1,29,322.1151515151515,29,202.61538461538464,2,1,3,3,2,0.7333333333333333,3,3,3,3,3,1,525,sibling_000
p0249,wjms,AG,wjms,ca_p3_2018,2,1,14,0,0,0,1,0,0,1,0,2,1,3,2,2,1,1,1,2,2,1,1,2,1,5,3,4,2,4,3,1,2.8333333333333335,2,5,3,4,3,4,1,1,1,2,1.7142857142857142,4,1,2.5,3,5,5,5,1,1,2,3.3333333333333335,1,41.978969573974595,0,25,614.9560439560439,31,750.757142857143,1,1,2,3,2,0.6,1,1,0,1,1,0.26666666666666666,525,sibling_000
p0250,wjms,MJ,wjms,pe_p7_2018,2,1,13,0,0,0,0,0,0,1,0,3,1,1,1,1.5,1,1,1,2,1,2,1,1,1,8,5,1,1,1,2,1,1.1666666666666667,0,0,4,5,2,4,1,1,2,3,1.7142857142857142,1,1,1,5,5,5,5,2,2,1,4,3,52.07150650024415,0,32,183.63750000000005,30,514.9333333333334,2,3,3,3,2,0.8666666666666667,3,3,1,2,2,0.7333333333333333,525,sibling_000
p0251,wjms,HH,wjms,ca_p4_2018,2,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,5,5,5,5,4.5,3,6,7,2,1,3,1,1,4,3,2.4285714285714284,5,3,4,2,2,2,2,1,1,3,1.6666666666666667,1,44.01079940795895,1,26,-64.41666666666652,25,145.88888888888891,1,3,2,1,3,0.6666666666666666,2,3,0,1,0,0.4,525,sibling_000
p0252,wjms,HH,wjms,mo_p1_2018,2,1,15,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,2,8,5,1,2,1,2,1,1.3333333333333333,1,9,5,2,1,4,1,1,1,5,2.142857142857143,2,1,1.5,5,5,5,5,4,4,1,4.666666666666667,1,27.9387016296387,1,20,99.86111111111109,27,-21,0,3,3,2,1,0.6,3,3,3,2,2,0.8666666666666667,3,wjms_sibling_020
p0253,wjms,HH,wjms,ca_p4_2018,2,3,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,6,5,1,2,1,1,1,1.1666666666666667,2,3,5,5,1,5,1,1,1,1,1,4,1,2.5,5,5,5,5,5,4,1,4.833333333333333,1.5,52.8787117004395,1,28,953.775641025641,30,335.4835164835165,3,3,3,2,2,0.8666666666666667,3,3,3,1,3,0.8666666666666667,525,sibling_000
p0254,wjms,MJ,wjms,mo_p5_2018,1,1,14,0,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,1,1,1,1,1,1,3,4,1,2,2,2,1,1.6666666666666667,0,0,0,4,2,4,1,2,2,2,1.8571428571428572,1,2,1.5,4,4,4,5,5,4,2,4.333333333333333,2.5,53.55902671813965,0,21,62.33333333333337,27,204.3636363636365,1,3,2,2,0,0.5333333333333333,1,3,2,2,3,0.7333333333333333,525,sibling_000
p0255,wjms,MJ,wjms,mo_p5_2018,1,NA,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,2,1,5,5,2,3,3,2,1,2,0,0,0,5,1,3,2,2,1,4,2,2,1,1.5,5,5,5,5,4,4,1,4.666666666666667,1.5,30.6978721618652,1,32,266.625,31,391.5528846153845,3,3,2,1,3,0.8,3,1,0,0,3,0.4666666666666667,525,sibling_000
p0256,wjms,MJ,wjms,pe_p7_2018,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,2,2,1,1,1,5,5,1,2,2,1,5,2,2,4,2,5,1,4,1,1,2,2,1.4285714285714286,3,1,2,4,5,4,5,1,2,2,3.5,2,47.9078941345215,1,30,163.16483516483527,27,197.26666666666677,3,3,3,1,3,0.8666666666666667,3,3,3,3,2,0.9333333333333333,525,sibling_000
p0257,wjms,MJ,wjms,ca_p1_2018,2,1,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,2,1,7,3,5,4,4,2,5,3.8333333333333335,3,4,5,5,2,3,2,1,2,2,1.8571428571428572,3,NA,3,4,4,3,3,2,2,3,3,1.5,34.243734359741204,0,30,754.5435897435898,31,-104.71428571428578,2,3,3,2,2,0.8,3,3,2,2,2,0.8,525,sibling_000
p0259,wjms,MK,wjms,wi_p4_2018,1,6,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,3,2,2,3,2.1666666666666665,1,2,0,3,4,3,4,3,3,4,3.4285714285714284,7,5,6,4,4,4,3,2,3,3,3.3333333333333335,1,26.7107057571411,1,20,168.55555555555554,31,73.98571428571427,1,3,2,3,0,0.6,0,3,2,1,1,0.4666666666666667,525,sibling_000
p0260,wjms,BM,wjms,wi_p7_2018,2,1,14,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,1,1,1,6,5,2,1,1,1,2,1.3333333333333333,1,5,2,4,2,3,1,1,2,1,1.7142857142857142,2,1,1.5,5,5,5,3,1,1,3,3.3333333333333335,1.5,34.33167266845705,1,31,524.4285714285716,28,-67.91666666666674,3,3,3,3,3,1,3,3,3,3,3,1,525,sibling_000
p0261,wjms,AG,wjms,wi_p4_2018,1,6,14,1,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,1,1,2,2,1,1,1,5,3,2,3,4,2,5,3.1666666666666665,0,0,1,5,1,5,1,1,1,1,1,3,2,2.5,5,5,5,5,4,3,1,4.5,1,51.822475433349595,1,30,451.7857142857142,29,67.61538461538476,3,3,3,0,1,0.6666666666666666,2,3,3,3,1,0.8,2,wjms_sibling_320
p0263,wjms,MJ,wjms,pe_p7_2018,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,2,1,1,4,4,1,3,5,2,5,3,2,5,0,3,3,4,2,1,4,2,2.4285714285714284,3,1,2,5,5,5,5,1,1,3,3.6666666666666665,3,45.4062538146973,1,29,431.60227272727275,30,230.3296703296703,3,3,3,2,2,0.8666666666666667,1,3,3,3,0,0.6666666666666666,525,sibling_000
p0264,wjms,MK,wjms,pe_p7_2018,1,1,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,1,13,5,1,1,1,1,1,1,0,0,0,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,4,2,1,4.333333333333333,3,59.92891120910645,0,31,383.0523809523809,27,293.60909090909104,2,3,1,2,2,0.6666666666666666,3,3,3,3,3,1,525,sibling_000
p0265,wjms,MJ,wjms,pe_p3_2018,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,2,1,2,2,13,5,1,3,1,2,3,1.8333333333333333,1,3,1,4,3,2,2,1,3,2,2.4285714285714284,2,1,1.5,4,5,5,5,2,3,2,4,NA,51.6233749389648,1,32,177.11666666666667,32,46,2,3,3,2,1,0.7333333333333333,1,3,2,0,3,0.6,525,sibling_000
p0266,wjms,MJ,wjms,wi_p4_2018,1,5,14,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,2,1,2,2,13,5,4,3,2,1,1,2,1,3,2,5,1,5,1,1,2,2,1.2857142857142858,2,1,1.5,5,5,5,5,4,5,1,4.833333333333333,1,28.3558883666992,1,29,296.5454545454545,30,164.10439560439568,2,3,3,1,2,0.7333333333333333,2,3,1,2,2,0.6666666666666666,525,sibling_000
p0267,wjms,MK,wjms,pe_p1_2018,2,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,2,2,10,5,1,4,2,3,1,2,0,0,0,5,2,5,1,1,2,3,1.5714285714285714,2,1,1.5,5,5,5,5,4,4,1,4.666666666666667,2.5,49.8662815093994,0,30,390.6761904761904,32,327.125,1,3,3,2,1,0.6666666666666666,3,3,3,2,2,0.8666666666666667,525,sibling_000
p0268,wjms,HH,wjms,mo_p1_2018,2,NA,15,1,0,0,NA,NA,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37.9011688232422,1,22,178.29870129870142,30,73.04102564102573,1,2,1,1,2,0.4666666666666667,0,2,1,1,1,0.3333333333333333,2,wjms_sibling_050
p0269,wjms,MJ,wjms,pe_p7_2018,1,1,13,1,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,1,2,1,1,2,1,6,4,1,3,1,2,1,1.6666666666666667,0,0,0,5,1,4,2,1,2,2,1.5714285714285714,1,1,1,5,5,5,5,2,2,2,4,3,38.37598991394045,0,32,496.91666666666674,30,320.6358974358973,3,3,2,2,3,0.8666666666666667,2,3,3,1,3,0.8,2,wjms_sibling_190
p0270,wjms,MJ,wjms,ca_p1_2018,1,1,15,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,4,1,1,2,2,1,1.5,0,0,0,4,1,3,1,1,3,2,1.8571428571428572,3,2,2.5,4,3,4,5,2,2,5,3.3333333333333335,2,33.4560317993164,0,28,409.7662337662339,31,310.2285714285713,3,3,3,2,3,0.9333333333333333,3,3,3,3,3,1,2,wjms_sibling_170
p0271,wjms,MJ,wjms,pe_p3_2018,1,1,14,0,0,0,0,0,0,0,0,3,1,1,1,1.5,1,1,2,2,1,2,1,2,2,13,5,1,1,1,1,1,1,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,1,NA,1,5,5,5,5,4,4,1,4.666666666666667,2.5,46.8966674804688,0,29,499.47619047619037,31,594.1333333333334,1,3,1,2,2,0.6,2,3,3,2,3,0.8666666666666667,525,sibling_000
p0272,wjms,MJ,wjms,wi_p6_2018,2,1,14,0,0,0,0,0,0,1,0,1,1,3,1,1.5,1,1,1,1,1,1,2,1,1,4,4,2,2,5,3,4,3,2,3,1,4,2,3,1,1,2,2,1.8571428571428572,1,1,1,3,3,3,3,2,2,3,2.6666666666666665,NA,27.77296924591065,0,31,237.61428571428587,31,101.87019230769226,3,3,2,2,3,0.8666666666666667,0,3,3,3,1,0.6666666666666666,525,sibling_000
p0273,wjms,BM,wjms,wi_p6_2018,2,2,15,0,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,2,1,2,1,1,2,8,3,2,4,2,1,1,2.1666666666666665,0,0,0,4,4,2,4,4,3,4,3.5714285714285716,4,1,2.5,4,4,4,4,1,2,4,3.1666666666666665,1,28.038161277771003,1,28,732.310606060606,31,-169.3571428571429,3,3,3,2,1,0.8,1,3,3,3,2,0.8,525,sibling_000
p0274,wjms,MJ,wjms,mo_p5_2018,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,1,2,1,2,1,1.5,0,0,0,4,2,4,1,1,2,1,1.5714285714285714,4,2,3,5,5,5,5,3,3,1,4.333333333333333,3,48.758029937744155,0,26,263.0999999999999,30,365.13846153846146,2,3,3,3,1,0.8,1,3,1,3,3,0.7333333333333333,525,sibling_000
p0275,wjms,BM,wjms,pe_p3_2018,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,3,2,3,3,5,3.1666666666666665,2,5,5,3,3,2,4,1,3,5,3.2857142857142856,8,4,6,5,5,5,5,1,1,1,3.6666666666666665,2,42.93489837646485,0,29,172.0999999999999,30,48.07142857142844,3,3,1,3,2,0.8,0,3,3,3,2,0.7333333333333333,525,sibling_000
p0276,wjms,BM,wjms,pe_p3_2018,1,6,13,1,0,0,1,0,0,0,0,2,1,2,1,1.5,1,1,1,1,2,1,2,1,1,3,4,2,2,4,2,5,2.8333333333333335,2,6,0,5,2,4,1,1,1,1,1.2857142857142858,4,1,2.5,5,5,5,5,2,2,1,4,3,60.24576568603515,0,31,44.93333333333328,31,74.0625,3,3,3,3,3,1,3,3,3,3,3,1,2,wjms_sibling_410
p0277,wjms,BM,wjms,pe_p7_2018,1,1,14,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,2,1,1,6,3,1,5,4,2,5,3.3333333333333335,1,3,2,2,4,2,1,2,4,5,3.4285714285714284,3,3,3,4,3,3,4,1,2,5,2.8333333333333335,1.5,35.774900436401396,0,31,341.26666666666665,30,-106.14285714285711,2,3,2,3,2,0.8,3,2,1,3,2,0.7333333333333333,525,sibling_000
p0278,wjms,MJ,wjms,wi_p6_2018,1,6,14,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,1,2,1,1,1,5,3,2,3,1,1,1.8333333333333333,0,0,0,4,2,4,2,1,1,2,1.7142857142857142,3,NA,3,5,5,5,4,2,2,2,3.8333333333333335,NA,29.6236047744751,0,30,686.3846153846155,32,264.8125,3,3,3,2,2,0.8666666666666667,3,3,3,3,2,0.9333333333333333,525,sibling_000
p0279,wjms,AG,wjms,wi_p7_2018,1,1,15,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,1,2,1,7,5,1,3,2,1,2,1.6666666666666667,1,4,0,4,2,4,2,1,2,2,1.8571428571428572,4,2,3,5,5,5,5,3,3,2,4.333333333333333,1.5,51.4520206451416,0,30,237.21428571428578,26,21.572727272727207,3,3,3,3,3,1,1,3,3,3,3,0.8666666666666667,525,sibling_000
p0280,wjms,AG,wjms,ca_p3_2018,2,1,14,1,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,2,5,1,2,2,2,4,2,2,8,3,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,5,5,5,5,4,3,2,4.5,1,53.51986312866215,0,32,370.875,31,57.73333333333335,2,3,3,2,3,0.8666666666666667,1,2,2,2,1,0.5333333333333333,2,wjms_sibling_080
p0281,wjms,AG,wjms,NA,2,1,15,1,0,0,0,0,0,0,0,3,2,2,1,2,1,2,1,1,2,1,2,1,1,1,4,3,3,1,1,1,1.8333333333333333,0,0,0,3,4,3,2,1,4,2,2.7142857142857144,2,2,2,4,4,4,5,3,3,2,3.8333333333333335,2.5,51.89169502258305,1,29,198.0952380952382,30,57,3,3,3,3,3,1,3,3,3,3,2,0.9333333333333333,2,wjms_sibling_030
p0282,wjms,AG,wjms,pe_p1_2018,1,1,13,0,0,0,0,0,0,0,0,3,1,1,1,1.5,1,1,1,2,1,1,1,2,1,8,3,1,2,1,4,3,2.3333333333333335,2,4,4,2,3,2,2,1,5,5,3.4285714285714284,1,1,1,3,4,5,5,1,1,4,3.1666666666666665,3,36.3636360168457,1,25,234.77380952380952,24,-10.25,2,3,1,2,1,0.6,3,3,1,2,0,0.6,525,sibling_000
p0283,wjms,AG,wjms,pe_p4_2018,1,1,14,0,0,0,0,1,0,0,0,2,1,1,1,1.25,1,1,2,1,2,1,1,2,1,8,4,1,1,1,1,1,1.1666666666666667,1,3,0,5,1,2,1,1,1,1,1.4285714285714286,1,1,1,5,5,5,5,3,3,2,4.333333333333333,1,44.613029479980455,0,30,400.8571428571428,30,16.56410256410254,3,3,3,3,1,0.8666666666666667,2,3,3,3,2,0.8666666666666667,525,sibling_000
p0285,wjms,AG,wjms,pe_p3_2018,2,1,14,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,2,1,1,6,5,1,2,2,1,1,1.3333333333333333,0,0,0,5,2,4,2,1,2,1,1.5714285714285714,2,1,1.5,5,5,5,5,4,2,4,4.333333333333333,2,42.69863891601565,0,30,239.75714285714298,31,-175.45238095238108,1,3,3,3,3,0.8666666666666667,2,3,3,3,3,0.9333333333333333,525,sibling_000
p0286,wjms,AG,wjms,pe_p7_2018,2,1,13,0,0,0,0,0,0,0,0,2,1,2,1,1.5,1,2,1,1,1,1,2,1,1,3,4,3,1,1,1,1,1.5,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,3,1,2,5,5,5,5,3,3,2,4.333333333333333,3,62.2955436706543,0,28,-71.75757575757575,31,-17.961538461538566,3,3,2,3,2,0.8666666666666667,3,3,3,1,1,0.7333333333333333,525,sibling_000
p0287,wjms,AG,wjms,pe_p7_2018,1,1,14,0,0,0,0,0,0,0,0,3,1,2,1,1.75,1,2,1,2,1,1,1,1,1,5,4,1,3,1,1,2,1.6666666666666667,2,3,2,4,2,4,1,1,2,3,1.8571428571428572,1,1,1,5,5,5,5,3,1,2,4,2,46.0310821533203,0,31,139.25238095238092,28,211.41666666666674,3,3,1,2,3,0.8,2,3,3,1,1,0.6666666666666666,525,sibling_000
p0288,wjms,AG,wjms,mo_p1_2018,2,1,14,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,1,1,2,1,1,6,1,4,5,5,2,4,4.166666666666667,2,3,3,4,3,5,4,2,2,3,2.4285714285714284,2,2,2,5,5,5,4,1,1,4,3.5,1.5,34.9025955200195,0,30,474.6428571428571,25,-331.030303030303,1,3,1,2,3,0.6666666666666666,2,3,2,0,3,0.6666666666666666,525,sibling_000
p0289,wjms,HH,wjms,ca_p4_2018,2,6,14,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,2,1,1,3,5,2,3,1,1,1,1.5,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,5,5,5,5,3,2,2,4.166666666666667,0,27.9369115829468,1,31,-17.933333333333394,31,85.26666666666677,3,0,3,2,2,0.6666666666666666,2,3,3,2,3,0.8666666666666667,525,sibling_000
p0290,wjms,AG,wjms,pe_p2_2018,2,1,13,1,0,0,0,1,0,1,0,1,1,2,1,1.25,1,1,1,2,1,2,1,1,2,8,5,1,2,3,2,1,1.6666666666666667,1,2,3,5,1,2,1,1,1,1,1.4285714285714286,1,1,1,3,4,5,4,1,1,4,3,3,56.23448753356935,1,31,517.3660714285713,29,499.07142857142867,1,3,2,0,3,0.6,3,3,3,1,2,0.8,2,wjms_sibling_200
p0291,wjms,AG,wjms,pe_p2_2018,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,8,5,1,4,1,1,1,1.5,0,0,0,5,2,4,1,1,1,2,1.4285714285714286,1,4,2.5,5,5,5,5,2,2,1,4,3,42.400434494018555,1,29,372.25,30,646.097435897436,3,3,1,2,2,0.7333333333333333,1,3,3,0,1,0.5333333333333333,525,sibling_000
p0292,wjms,BM,wjms,pe_p2_2018,1,1,14,0,0,0,1,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,2,14,5,2,2,1,2,1,1.5,0,0,0,4,1,4,1,1,1,2,1.4285714285714286,2,1,1.5,5,5,5,5,3,3,2,4.333333333333333,1.5,45.396511077880845,0,26,-114.60000000000002,25,-60.39999999999998,2,3,2,2,3,0.8,2,3,3,1,3,0.8,525,sibling_000
