<<<<<<< HEAD
id,sample_code,interviewer,site,classroom,sex,ethnicity,age,has_sibling,siblings,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd10,csd11,csd12,csd13,csd14,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_school_wjms_fee,ses_school_wjms_hom,ses_school_wjms_frl,ses_school_wjms_rel,ses_interview_edu,ses_interview_occup,ses_school_freelunch,eco_shifting_correct,eco_shifting_re_rt,eco_shifting_sw_rt,eco_shifting_sc,abs_shifting_correct,abs_shifting_re_rt,abs_shifting_sw_rt,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating
p0047,wjms,HH,wjms,wi_p6_2018,2,5,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,3,4,2,2,2,2,2,2,0,0,0,4,2,3,2,2,2,3,2.2857142857142856,3,1,2,4,4,4,4,2,3,2,3.5,0,0,1,0,1.5,57.236040115356445,1,31,1261.9375,1886.3125,370.5857142857142,32,1259.9375,1271.1875,11.25,2,3,2,3,0,0.6666666666666666,2,3,2,1,2,0.6666666666666666
p0048,wjms,MJ,wjms,ca_p6_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,3,5,1,1,1,3,1,1.3333333333333333,0,0,0,5,2,5,2,2,2,1,1.5714285714285714,1,1,1,5,5,5,5,2,2,1,4,0,0,0,0,2,41.52225303649905,0,25,1872.5,2317.6875,-172.05555555555566,28,1219.5625,1320.75,247.91666666666652,2,2,1,1,0,0.4,0,1,2,1,1,0.3333333333333333
p0049,wjms,MK,wjms,wi_p7_2018,1,1,15,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,6,5,1,3,2,1,4,2,2,3,1,5,1,3,1,1,2,2,1.5714285714285714,2,1,1.5,5,5,5,3,2,3,3,3.8333333333333335,0,0,1,0,1,37.7651891708374,1,32,901.375,1361.75,460.375,31,1016.0625,1311.0625,112.02857142857124,2,3,2,2,2,0.7333333333333333,2,3,3,2,2,0.8
p0050,wjms,MJ,wjms,wi_p2_2018,2,NA,13,0,wjms_sibling_000,0,0,NA,NA,NA,0,NA,2,1,1,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,48.43903350830075,NA,25,1113.9375,1756.25,561,24,765.375,1127.3125,96.73809523809518,3,3,2,3,3,0.9333333333333333,3,3,3,1,3,0.8666666666666667
p0051,wjms,AG,wjms,wi_p4_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,6,3,3,4,4,4,5,3.8333333333333335,2,4,3,5,2,5,1,1,2,5,1.8571428571428572,3,1,2,5,5,5,5,1,1,1,3.6666666666666665,0,0,0,0,2,50.80266952514645,0,24,1055.8125,1573.4375,134.284090909091,29,1116.1875,1198.0625,127.69230769230762,1,0,1,1,1,0.26666666666666666,0,3,2,1,2,0.5333333333333333
p0052,wjms,HH,wjms,wi_p2_2018,2,6,13,1,wjms_sibling_370,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,2,1,1,1,2,1,2,4,4,1,3,2,2,1,1.8333333333333333,0,0,2,5,1,4,1,1,1,1,1.1428571428571428,4,4,4,4,4,5,3,1,1,1,3,1,0,1,0,0,29.6236047744751,1,21,1735.375,1473.8125,353.5333333333334,26,618.125,726.5625,-7.2999999999999545,1,1,1,2,2,0.4666666666666667,1,2,0,1,1,0.3333333333333333
p0053,wjms,BM,wjms,wi_p4_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,2,2,2,1,1,2,13,4,1,3,5,3,1,2.5,0,0,0,4,2,3,1,1,2,1,1.7142857142857142,3,1,2,5,5,5,5,3,3,4,4.333333333333333,0,0,0,0,3,56.159812927246094,0,30,2777.625,1913.3125,-430.85714285714266,32,1472.4375,1625.75,297.6833333333334,3,3,1,2,2,0.7333333333333333,2,3,3,3,2,0.8666666666666667
p0054,wjms,MK,wjms,wi_p2_2018,1,2,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,3,4,1,2,2,1,1,1.5,0,0,0,5,3,4,2,1,2,3,2,2,NA,2,4,3,2,5,3,1,2,3,0,0,0,1,2,65.64789199829104,1,26,1457.0625,1475.25,688.7833333333334,31,1204.625,1301.125,198.66666666666674,3,3,2,3,2,0.8666666666666667,2,1,2,3,3,0.7333333333333333
p0055,wjms,MK,wjms,wi_p4_2018,2,3,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,3,4,3,4,1,5,3.3333333333333335,2,3,2,3,5,3,4,4,3,5,3.857142857142857,5,1,3,5,5,5,4,2,3,2,4,0,0,0,0,1,NA,0,31,1407.8125,1522.4375,-154.73333333333335,31,1391.75,1402.125,-8.138095238095275,3,3,1,2,3,0.8,3,3,1,3,1,0.7333333333333333
p0056,wjms,MJ,wjms,wi_p4_2018,1,2,13,0,wjms_sibling_000,0,0,3,0,0,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,12,5,1,1,1,1,1,1,0,0,0,5,1,3,1,1,1,1,1.2857142857142858,1,1,1,5,5,4,4,4,3,1,4.166666666666667,1,0,1,0,1.5,38.2097396850586,1,25,1073.0625,1150.875,58.66363636363633,29,1415.25,1418.9375,-230.52597402597416,2,3,0,3,3,0.7333333333333333,3,3,3,2,3,0.9333333333333333
p0057,wjms,MJ,wjms,ca_p1_2018,1,1,15,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,1,1,2,1,2,1,2,1,1,1,2,8,5,2,2,2,1,1,1.5,0,0,0,5,1,4,1,1,3,2,1.5714285714285714,2,1,1.5,5,5,5,5,2,2,2,4,0,0,0,0,2.5,51.334135055542,0,30,1106.5,1360.8125,141.90109890109875,31,901.3125,1156.0625,283.84821428571433,3,3,3,3,1,0.8666666666666667,3,3,3,3,3,1
p0058,wjms,BM,wjms,ca_p1_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,2,2,2,1,1,2,13,4,2,3,2,1,1,1.8333333333333333,0,0,0,3,2,5,1,1,4,2,2,1,1,1,4,4,4,4,2,2,3,3.3333333333333335,0,0,0,0,1,43.5982189178467,0,32,1563.125,2340,1036.5333333333333,32,1091.125,1535.75,444.625,3,3,3,1,3,0.8666666666666667,3,1,1,0,0,0.3333333333333333
p0059,wjms,MJ,wjms,wi_p6_2018,2,6,14,0,wjms_sibling_000,0,0,0,0,NA,0,NA,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,10,5,1,3,1,2,1,1.5,2,2,2,3,2,2,1,1,4,3,2.5714285714285716,2,3,2.5,5,5,5,5,2,2,NA,4,NA,NA,NA,NA,1.5,42.8880710601807,NA,31,1409.1875,1911.25,792.0238095238096,28,1386.0625,1490.8125,85.28205128205127,2,3,3,2,3,0.8666666666666667,3,3,3,2,1,0.8
p0060,wjms,MK,wjms,wi_p2_2018,1,6,13,0,wjms_sibling_000,0,0,1,1,0,0,0,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,2,1,11,1,1,2,1,1,1,1.8333333333333333,1,3,5,3,3,2,2,2,2,3,2.7142857142857144,5,2,3.5,3,4,5,5,3,3,3,3.8333333333333335,1,0,1,0,0,24.704259872436502,1,22,928.625,1059.0625,247.38961038961043,32,2219,2904.5,204.4666666666667,2,2,0,1,2,0.4666666666666667,0,3,3,1,1,0.5333333333333333
p0061,wjms,BM,wjms,wi_p2_2018,1,6,13,1,wjms_sibling_240,0,0,0,0,0,1,0,2,1,2,1,1.5,1,1,1,2,1,2,1,1,2,1,2,2,1,2,8,5,2,3,2,2,1,1.8333333333333333,0,0,2,3,1,4,1,1,2,2,1.7142857142857142,3,2,2.5,5,5,5,5,2,2,2,4,1,0,1,0,0,31.2583560943604,1,31,924,1248.8125,337.5333333333333,29,1228.75,1163.9375,171.6190476190476,3,3,2,2,0,0.6666666666666666,3,3,3,3,1,0.8666666666666667
p0062,wjms,BM,wjms,wi_p2_2018,1,NA,14,0,wjms_sibling_000,0,0,NA,NA,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,26.4856777191162,1,21,1251.8125,1130.1875,296.07936507936506,26,694.3125,573.875,-91.34343434343441,3,3,3,3,2,0.9333333333333333,2,3,3,3,2,0.8666666666666667
p0063,wjms,AG,wjms,wi_p7_2018,1,1,15,1,wjms_sibling_190,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,3,3,2,2,2,1,2.1666666666666665,0,0,0,4,2,3,2,1,3,2,2.142857142857143,4,2,3,4,4,4,4,2,3,2,3.5,0,0,0,0,2.5,38.37598991394045,0,31,957.0625,1812.5,576.195238095238,30,923.625,1157.0625,156.18131868131854,3,3,3,3,3,1,2,3,3,2,3,0.8666666666666667
p0064,wjms,MJ,wjms,wi_p6_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,5,4,1,1,2,2,1,1.5,0,0,0,5,2,4,3,2,3,2,2.142857142857143,3,1,2,5,5,5,5,2,2,2,4,0,0,0,0,3,23.9776668548584,0,22,715,766.8125,-47.0151515151515,30,1563.125,1613.4375,190.1538461538462,0,1,1,0,2,0.26666666666666666,0,3,2,1,0,0.4
p0065,wjms,AG,wjms,wi_p6_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,8,2,1,1,2,3,1,2,0,0,1,5,1,3,1,1,1,1,1.2857142857142858,5,1,3,5,5,5,5,3,3,2,4.333333333333333,0,0,1,0,1,45.7278079986572,1,29,1304.25,1830.5,361.4945054945056,28,1051.4375,959.6875,218.16666666666663,2,3,1,2,3,0.7333333333333333,1,3,0,2,3,0.6
p0066,wjms,AG,wjms,ca_p7_2018,2,1,15,1,wjms_sibling_370,0,0,0,1,0,0,0,2,1,2,1,1.5,1,1,1,2,2,1,2,1,2,2,2,1,1,1,6,5,2,1,1,1,1,1.1666666666666667,0,0,2,5,1,2,1,1,1,1,1.4285714285714286,5,5,5,4,5,5,3,3,2,1,3.6666666666666665,1,0,1,0,0,24.11770343780515,1,26,2833.0625,2178.625,-384.89898989898984,28,1362.0625,1800.9375,685.6666666666665,1,2,2,0,1,0.4,0,0,0,2,3,0.3333333333333333
p0067,wjms,HH,wjms,wi_p6_2018,2,6,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,8,5,2,2,2,1,2,1.6666666666666667,1,2,3,5,1,2,2,2,2,3,2.142857142857143,4,1,2.5,5,5,5,3,2,2,2,3.6666666666666665,1,0,1,0,1,28.3558883666992,1,29,1319,1472.125,319.2307692307693,30,1438.5625,1271.8125,57.0934065934066,3,3,3,2,3,0.9333333333333333,1,3,3,2,2,0.7333333333333333
p0068,wjms,MJ,wjms,wi_p7_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,2,1,1.25,2,1,2,2,1,1,1,2,1,1,2,2,2,2,10,5,1,1,1,1,2,1.1666666666666667,3,2,1,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,5,5,5,5,2,2,1,4,0,0,0,0,0,33.8200798034668,0,31,1635,1932.4375,109.07142857142867,32,1224.5625,1414.75,190.1875,3,3,1,3,0,0.6666666666666666,1,3,3,0,2,0.6
p0069,wjms,MJ,wjms,ca_p7_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,5,1,2,2,1,2,1.5,1,2,0,5,1,3,1,1,2,1,1.4285714285714286,1,1,1,5,5,5,5,1,1,1,3.6666666666666665,1,0,1,0,2,32.022552490234354,1,23,1045.75,1372.0625,388.3888888888889,23,1342.625,864.75,-441.8888888888889,2,2,2,2,3,0.7333333333333333,3,3,3,2,1,0.8
p0070,wjms,MJ,wjms,wi_p6_2018,1,1,15,1,wjms_sibling_300,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,9,4,3,2,3,2,4,2.6666666666666665,2,3,1,5,1,4,1,1,1,1,1.1428571428571428,3,1,2,5,5,5,5,3,3,2,4.333333333333333,0,0,0,0,1.5,50.15484619140625,0,31,918.25,1190.3125,234.30476190476202,30,957.75,1014.3125,67.84615384615381,1,3,3,2,1,0.6666666666666666,1,3,0,2,2,0.5333333333333333
p0071,wjms,HH,wjms,wi_p7_2018,2,6,14,0,wjms_sibling_000,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,4,3,2,3,2,1,2.1666666666666665,0,0,4,4,1,2,2,1,2,2,2,2,1,1.5,4,4,4,4,1,1,2,3,0,1,0,1,0.5,30.594532012939453,1,32,1282.8125,1991.5,524.5875000000001,29,1400.6875,1556.25,282.4670329670329,1,3,2,2,0,0.5333333333333333,3,3,3,2,3,0.9333333333333333
p0072,wjms,MJ,wjms,wi_p6_2018,1,3,15,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,10,3,3,3,3,2,4,3,1,2,1,5,1,4,1,1,3,3,1.7142857142857142,1,1,1,4,4,4,4,3,3,1,3.6666666666666665,0,0,1,0,0,34.71629619598385,1,20,1167.6875,1283.5625,-251.37777777777785,27,901.375,939.25,-19.63846153846157,1,3,3,1,1,0.6,0,2,2,2,3,0.6
p0073,wjms,MK,wjms,wi_p7_2018,1,1,15,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,5,1,3,2,1,1,1.5,0,0,0,5,2,3,1,1,2,1,1.5714285714285714,3,1,2,5,5,5,5,4,3,1,4.5,0,0,0,0,3,59.7222213745117,0,21,744.625,748.1875,64.46666666666658,26,596.5,503.0625,-79.91818181818189,3,3,3,2,2,0.8666666666666667,1,3,1,3,3,0.7333333333333333
p0074,wjms,MK,wjms,wi_p7_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,1,1,2,1,2,1,1,2,2,2,1,2,3,4,3,2,4,1,5,2.8333333333333335,2,5,2,4,2,2,3,1,3,4,2.7142857142857144,5,3,4,2,4,4,5,1,1,3,2.8333333333333335,0,0,0,0,1.5,24.7125282287598,0,30,1811.125,2124.875,82.01098901098908,30,1302.8125,1767.1875,285.85416666666674,2,3,3,1,2,0.7333333333333333,2,2,2,0,2,0.5333333333333333
p0075,wjms,BM,wjms,pe_p3_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,1,1,1,1,2,2,2,1,2,9,5,1,1,1,1,1,1,0,0,0,4,1,4,1,1,2,1,1.4285714285714286,2,1,1.5,4,5,5,5,4,4,1,4.5,0,0,0,0,2.5,59.7222213745117,0,31,1172.25,1641.3125,271.8928571428571,29,1071.8125,1264.625,254.8461538461538,2,3,3,2,2,0.8,1,3,1,3,1,0.6
p0076,wjms,AG,wjms,pe_p3_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,1,2,2,1,2,4,5,1,2,1,1,1,1.1666666666666667,0,0,0,5,1,4,1,1,2,2,1.4285714285714286,1,1,1,5,5,5,5,3,3,1,4.333333333333333,0,0,0,0,2.5,38.76274299621585,0,31,1476.5625,1832.75,365.98571428571427,32,1647.875,2034.0625,386.1875,1,3,3,3,2,0.8,1,3,3,2,1,0.6666666666666666
p0077,wjms,MJ,wjms,mo_p1_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,1,2,1,1,2,2,2,1,1,3,4,2,3,3,2,5,2.8333333333333335,2,3,0,2,4,2,4,4,2,4,3.7142857142857144,8,3,5.5,2,3,4,4,2,3,3,3,1,0,1,0,1.5,35.6892166137695,1,31,1043.6875,1358.25,355.60000000000014,31,921.125,1158.25,243.53333333333342,2,3,1,2,3,0.7333333333333333,3,3,2,3,2,0.8666666666666667
p0078,wjms,MJ,wjms,pe_p3_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,NA,2,NA,2,1,2,2,1.75,2,1,1,1,2,1,2,2,2,1,2,2,1,1,5,4,1,1,1,2,1,1.3333333333333333,0,0,0,5,3,4,1,1,3,2,1.8571428571428572,4,1,2.5,5,5,5,5,3,4,1,4.5,NA,NA,NA,NA,3,46.713962554931655,NA,20,1002,1643.1875,358.20000000000005,26,756,634.375,-3.125,3,3,2,2,1,0.7333333333333333,1,3,3,0,2,0.6
p0079,wjms,MJ,wjms,wi_p4_2018,2,1,13,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,10,5,2,1,1,1,1,1.1666666666666667,0,0,1,5,1,5,1,1,1,3,1.2857142857142858,1,1,1,5,5,5,5,2,2,4,4,0,0,0,0,2,39.318489074707,0,30,1426.6875,1894.125,40.318681318681456,32,1099.6875,1044.6875,28.487499999999955,1,3,3,3,0,0.6666666666666666,1,3,3,2,3,0.8
p0080,wjms,BM,wjms,ca_p7_2018,2,1,15,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,7,3,1,3,2,3,1,2.1666666666666665,0,0,2,5,1,3,1,1,2,1,1.4285714285714286,1,1,1,4,4,4,4,2,2,1,3.3333333333333335,0,0,0,0,2.5,30.509790420532198,0,32,1154.1875,1669.3125,515.125,30,1107.75,1297.25,205.07142857142867,3,3,2,1,3,0.8,2,2,3,2,1,0.6666666666666666
p0081,wjms,MK,wjms,ca_p6_2018,2,1,15,0,wjms_sibling_000,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,1,1,1,2,2,1,1,2,2,1,1,5,5,1,2,2,2,1,1.5,0,0,0,5,2,4,1,1,2,1,1.4285714285714286,1,1,1,5,5,5,5,5,4,2,4.833333333333333,0,0,0,0,2.5,56.23448753356935,0,30,1104,1487.5625,348.2615384615385,30,897.6875,934,34.30769230769238,3,3,3,3,3,1,2,3,3,3,3,0.9333333333333333
p0082,wjms,BM,wjms,ca_p6_2018,2,1,15,1,wjms_sibling_180,0,0,1,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,1,2,2,1,2,4,4,1,4,1,2,1,1.8333333333333333,0,0,1,3,2,3,1,2,3,1,2.142857142857143,1,1,1,5,5,5,5,3,1,1,4,0,0,0,0,2,39.813960075378446,0,28,977.875,1227.125,248.52447552447563,27,1052.5,1114.125,100.90209790209781,3,3,3,3,3,1,3,3,3,3,3,1
p0083,wjms,BM,wjms,ca_p6_2018,2,1,15,1,wjms_sibling_110,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,2,1,1,1,1,1,2,1,1,3,4,1,1,1,1,1,1.1666666666666667,0,0,0,4,3,4,1,1,3,2,2,3,1,2,5,5,5,5,3,3,1,4.333333333333333,0,0,0,0,3,62.076206207275405,0,30,866.375,993.875,190.4571428571429,31,903.25,1342.0625,315.1380952380954,3,2,3,2,3,0.8666666666666667,3,3,3,1,3,0.8666666666666667
p0084,wjms,MK,wjms,ca_p1_2018,1,1,15,1,wjms_sibling_160,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,6,5,2,2,1,1,1,1.3333333333333333,0,0,0,5,1,3,1,1,1,2,1.4285714285714286,2,1,1.5,4,4,5,5,3,3,1,4,0,0,0,0,3,62.5948429107666,0,31,1395.0625,1713.5,104.99523809523794,32,1297.75,1344.125,46.375,3,3,3,2,2,0.8666666666666667,1,3,3,2,1,0.6666666666666666
p0085,wjms,MK,wjms,ca_p1_2018,2,6,15,0,wjms_sibling_000,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,3,1,2,5,1,2,2.3333333333333335,0,0,2,5,1,3,1,1,1,1,1.2857142857142858,1,1,1,3,5,5,1,2,1,2,2.8333333333333335,0,0,0,0,0,28.9506711959839,0,30,1094.875,1551.125,225.75897435897423,32,1522.1875,1468.5625,-53.625,1,3,1,2,0,0.4666666666666667,3,0,2,0,1,0.4
p0086,wjms,MK,wjms,ca_p1_2018,2,1,14,1,wjms_sibling_150,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,8,3,2,3,2,3,3,2.6666666666666665,2,3,0,4,2,3,2,1,1,1,1.7142857142857142,3,1,2,5,4,5,4,2,2,3,3.6666666666666665,0,0,0,0,1,45.376888275146456,0,27,1645.4375,2119.9375,368.659090909091,32,1720.3125,1835.3125,115,2,3,3,1,2,0.7333333333333333,1,3,3,1,3,0.7333333333333333
p0087,wjms,MK,wjms,ca_p7_2018,1,3,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,4,4,2,1,2,3,4,2.3333333333333335,2,1,2,4,3,3,4,2,2,5,3,8,8,8,3,4,4,4,1,2,2,3,0,0,1,0,2,33.9743576049805,1,30,1159.375,1920.8125,108.39999999999986,11,545.4375,444.375,297.5,3,3,3,1,2,0.8,2,3,3,1,0,0.6
p0088,wjms,MJ,wjms,ca_p6_2018,1,1,15,0,wjms_sibling_000,0,0,0,0,0,1,0,2,1,1,1,1.25,1,1,1,2,1,1,2,2,1,2,2,2,1,2,7,5,3,3,2,4,2,2.5,0,0,0,5,2,4,1,1,2,1,1.4285714285714286,4,1,2.5,4,4,5,5,2,2,2,3.6666666666666665,0,0,0,0,0.5,32.99483013153075,0,26,559.4375,1008.3125,49.618181818181824,22,747.1875,773.1875,-79.45000000000005,3,3,3,3,1,0.8666666666666667,3,3,3,3,3,1
p0089,wjms,MJ,wjms,ca_p6_2018,1,1,14,1,wjms_sibling_330,0,0,0,0,0,1,0,2,1,1,1,1.25,1,2,2,2,1,1,2,1,1,1,2,2,1,2,5,3,2,2,3,3,3,2.6666666666666665,0,0,0,3,4,3,4,2,4,3,3.2857142857142856,4,3,3.5,4,4,4,4,2,3,2,3.5,0,0,0,0,1,36.742879867553704,0,21,1176.5625,1382.375,256.68888888888887,31,912.875,1038.9375,99.26666666666677,3,3,1,1,3,0.7333333333333333,1,3,2,1,1,0.5333333333333333
p0090,wjms,MJ,wjms,wi_p7_2018,1,6,15,0,wjms_sibling_000,0,0,0,0,0,1,0,1,1,2,1,1.25,1,1,1,1,1,1,2,1,1,2,1,1,1,1,4,2,1,3,4,2,4,3,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,2,1,1.5,4,5,5,3,3,3,2,3.8333333333333335,1,0,1,0,0,39.1752014160156,1,27,1385.4375,1926.25,360.28671328671317,26,1166.5625,1243.9375,-189.4666666666667,2,1,3,2,0,0.5333333333333333,2,2,3,2,1,0.6666666666666666
p0091,wjms,HH,wjms,ca_p7_2018,1,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,4,1,2,3,3,1,2,0,0,0,5,2,4,2,1,2,2,1.7142857142857142,6,1,3.5,5,5,5,5,3,3,1,4.333333333333333,0,0,0,0,2,34.112392425537095,0,30,741.9375,1121.8125,302.28205128205116,30,861.1875,1035,302.2871794871795,3,3,3,3,3,1,3,3,3,3,3,1
p0092,wjms,MK,wjms,ca_p6_2018,2,1,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,8,4,3,1,2,2,1,1.8333333333333333,0,0,2,4,1,4,1,1,2,2,1.5714285714285714,6,1,3.5,5,5,5,5,1,1,1,3.6666666666666665,0,0,0,0,2,49.1091003417969,0,29,1266.375,1507.5,332.89772727272725,32,1214.625,1412.5,197.875,3,3,3,2,3,0.9333333333333333,1,3,3,2,2,0.7333333333333333
p0093,wjms,HH,wjms,ca_p7_2018,1,1,15,0,wjms_sibling_000,0,0,0,0,0,0,0,3,1,4,1,2.25,1,1,1,2,1,2,1,1,1,2,2,1,2,2,10,5,1,1,1,1,1,1,0,0,0,4,2,3,1,1,2,2,1.8571428571428572,4,1,2.5,5,5,5,5,3,3,2,4.333333333333333,0,0,0,0,1,40.17226028442385,0,30,1296.375,1749,551.0358974358974,25,528,598.8125,80.86363636363637,3,3,2,2,2,0.8,1,3,3,2,2,0.7333333333333333
p0094,wjms,HH,wjms,ca_p1_2018,2,6,14,0,wjms_sibling_000,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,8,2,2,3,4,1,2,2.6666666666666665,0,0,0,3,3,3,2,1,2,2,2.2857142857142856,4,3,3.5,4,3,4,3,1,1,3,2.6666666666666665,0,0,1,0,0.5,25.2442760467529,1,30,1193.5625,1418.125,371.4769230769232,30,1164.5,1309.8125,-10.799999999999955,3,3,3,3,1,0.8666666666666667,2,3,3,3,3,0.9333333333333333
p0095,wjms,HH,wjms,wi_p2_2018,1,NA,13,1,wjms_sibling_350,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,0,5,1,1,1,1,1,1,3,2,4,5,1,5,1,1,1,1,1,1,2,1.5,5,5,5,5,2,2,1,4,1,0,1,0,1.5,30.070725440978997,1,30,1586.1875,2335.875,583.1499999999999,29,1205.125,1581.1875,394.6547619047619,1,3,2,2,2,0.6666666666666666,1,3,2,2,0,0.5333333333333333
